## [iView]
## Converted from:	I:\pp23671_rest1.idf
## Date:	01.01.2019 16:59:56
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	50
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	30443                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	pp23671
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1280	1024
## Calibration Point 0:	Position(448;512)
## Calibration Point 1:	Position(832;512)
## Calibration Point 2:	Position(256;204)
## Calibration Point 3:	Position(1024;204)
## Calibration Point 4:	Position(256;819)
## Calibration Point 5:	Position(1024;819)
## Calibration Point 6:	Position(640;204)
## Calibration Point 7:	Position(640;819)
## [Geometry]
## Stimulus Dimension [mm]:	300	200
## Head Distance [mm]:	500
## [Hardware Setup]
## System ID:	IVIEW
## Operating System :	5.1
## iView X Version:	2.4.33
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RAW, DIAMETER, CR, POR, QUALITY, TRIGGER, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	L Dia X [px]	L Dia Y [px]	L CR1 X [px]	L CR1 Y [px]	L POR X [px]	L POR Y [px]	Timing	Pupil Confidence	Trigger	Frame	Aux1
35471021622	SMP	1	134.75	171.93	19.41	19.57	167.26	174.87	0.00	0.00	0	0	0		
35471041650	SMP	1	134.74	172.07	19.25	19.63	167.72	175.30	0.00	0.00	0	0	0		
35471061615	SMP	1	134.77	172.18	19.37	19.67	167.51	175.28	0.00	0.00	0	0	0		
35471081647	SMP	1	134.53	172.19	18.45	19.69	167.76	176.04	0.00	0.00	0	0	0		
35471101614	SMP	1	134.80	172.20	18.43	18.62	167.65	175.16	0.00	0.00	0	0	0		
35471121648	SMP	1	134.76	172.21	19.29	19.59	167.47	175.37	0.00	0.00	0	0	0		
35471141613	SMP	1	134.98	172.31	18.45	18.68	167.50	175.28	0.00	0.00	0	0	0		
35471161643	SMP	1	134.74	172.24	18.33	18.70	167.58	175.13	0.00	0.00	0	0	0		
35471181611	SMP	1	134.65	172.18	18.35	18.56	159.55	184.93	0.00	0.00	0	0	0		
35471201643	SMP	1	134.72	172.11	18.41	18.62	167.73	175.48	0.00	0.00	0	0	0		
35471221612	SMP	1	134.72	171.91	17.47	18.57	153.66	150.00	0.00	0.00	0	0	0		
35471241645	SMP	1	134.99	171.91	18.39	18.76	167.54	175.55	0.00	0.00	0	0	0		
35471261611	SMP	1	134.83	172.05	17.31	18.52	167.72	175.34	0.00	0.00	0	0	0		
35471281644	SMP	1	134.81	172.25	17.38	17.65	167.78	175.45	0.00	0.00	0	0	0		
35471301608	SMP	1	134.85	172.38	17.50	18.71	167.87	175.60	0.00	0.00	0	0	0		
35471321644	SMP	1	134.63	172.45	17.80	18.60	167.69	175.86	0.00	0.00	0	0	0		
35471341608	SMP	1	134.87	172.59	17.77	18.56	167.53	175.91	0.00	0.00	0	0	0		
35471361643	SMP	1	134.87	172.62	17.65	17.67	167.99	175.77	0.00	0.00	0	0	0		
35471381607	SMP	1	134.69	172.54	17.58	18.55	167.78	175.89	0.00	0.00	0	0	0		
35471401644	SMP	1	134.70	172.52	17.46	17.71	167.52	175.87	0.00	0.00	0	0	100		
35471421606	SMP	1	134.84	172.39	17.44	18.51	167.54	175.51	0.00	0.00	0	0	100		
35471441637	SMP	1	134.86	172.20	17.58	18.54	167.96	175.41	0.00	0.00	0	0	0		
35471461610	SMP	1	134.78	172.13	17.35	18.49	167.66	175.37	0.00	0.00	0	0	0		
35471481640	SMP	1	134.71	172.11	17.46	18.57	167.66	175.21	0.00	0.00	0	0	0		
35471501605	SMP	1	134.66	172.10	17.59	17.60	167.83	175.21	0.00	0.00	0	0	0		
35471521637	SMP	1	134.70	172.11	17.54	18.57	167.85	175.27	0.00	0.00	0	0	0		
35471541605	SMP	1	135.11	172.16	17.44	17.55	167.64	175.12	0.00	0.00	0	0	0		
35471561640	SMP	1	134.95	172.22	16.54	17.65	167.41	174.95	0.00	0.00	0	0	0		
35471581604	SMP	1	134.76	172.23	17.52	18.66	167.62	174.84	0.00	0.00	0	0	0		
35471601637	SMP	1	134.69	172.11	17.54	18.58	167.86	174.95	0.00	0.00	0	0	0		
35471621602	SMP	1	134.89	172.13	17.45	18.58	167.98	175.25	0.00	0.00	0	0	0		
35471641635	SMP	1	134.96	172.10	17.47	18.67	167.86	175.04	0.00	0.00	0	0	0		
35471661603	SMP	1	134.83	172.08	17.51	18.53	167.58	175.07	0.00	0.00	0	0	0		
35471681636	SMP	1	134.65	172.07	19.63	19.41	167.51	175.07	0.00	0.00	0	0	0		
35471701602	SMP	1	134.62	172.08	18.38	18.69	167.85	175.09	0.00	0.00	0	0	0		
35471721631	SMP	1	134.82	172.23	17.60	18.69	167.73	175.46	0.00	0.00	0	0	0		
35471741603	SMP	1	134.85	172.37	18.55	18.62	167.79	175.43	0.00	0.00	0	0	0		
35471761634	SMP	1	134.92	172.52	18.48	19.52	167.97	175.53	0.00	0.00	0	0	0		
35471781599	SMP	1	135.00	172.52	17.51	18.64	167.84	174.68	0.00	0.00	0	0	0		
35471801630	SMP	1	134.99	172.59	18.50	18.67	167.95	174.99	0.00	0.00	0	0	0		
35471821599	SMP	1	134.62	172.52	18.48	18.67	168.11	174.89	0.00	0.00	0	0	0		
35471841632	SMP	1	134.99	172.34	18.63	18.64	168.09	175.01	0.00	0.00	0	0	0		
35471861600	SMP	1	134.94	172.27	18.56	18.66	167.54	174.86	0.00	0.00	0	0	0		
35471881628	SMP	1	134.70	172.08	19.28	18.76	167.51	174.74	0.00	0.00	0	0	0		
35471901597	SMP	1	134.96	172.01	18.35	19.56	159.46	185.00	0.00	0.00	0	0	0		
35471921628	SMP	1	135.19	172.15	18.57	19.58	167.85	175.41	0.00	0.00	0	0	0		
35471941596	SMP	1	134.97	172.16	19.42	19.59	167.72	174.95	0.00	0.00	0	0	0		
35471961628	SMP	1	135.06	172.16	19.42	19.53	167.57	174.87	0.00	0.00	0	0	0		
35471981597	SMP	1	134.86	172.15	19.38	19.44	167.86	175.06	0.00	0.00	0	0	0		
35472001628	SMP	1	134.87	172.04	19.45	18.63	167.80	175.30	0.00	0.00	0	0	0		
35472021593	SMP	1	134.82	171.98	19.50	19.69	167.62	174.45	0.00	0.00	0	0	0		
35472041625	SMP	1	135.12	171.88	18.51	18.70	167.51	174.97	0.00	0.00	0	0	0		
35472061595	SMP	1	134.67	171.73	19.35	20.44	159.05	185.00	0.00	0.00	0	0	0		
35472081626	SMP	1	134.98	171.56	18.58	19.55	158.99	185.00	0.00	0.00	0	0	0		
35472101591	SMP	1	134.73	171.53	19.35	19.52	167.86	174.73	0.00	0.00	0	0	0		
35472121622	SMP	1	134.85	171.48	19.46	19.57	159.22	185.00	0.00	0.00	0	0	0		
35472141592	SMP	1	135.06	171.40	18.50	20.46	167.90	174.02	0.00	0.00	0	0	100		
35472161625	SMP	1	134.78	171.36	19.46	19.60	168.12	174.82	0.00	0.00	0	0	100		
35472181589	SMP	1	134.74	171.34	19.38	18.67	160.19	185.00	0.00	0.00	0	0	0		
35472201622	SMP	1	135.02	171.50	19.39	19.62	160.02	185.00	0.00	0.00	0	0	0		
35472221588	SMP	1	134.87	171.67	19.39	19.60	167.81	174.42	0.00	0.00	0	0	0		
35472241620	SMP	1	134.92	171.63	19.35	19.69	167.62	174.88	0.00	0.00	0	0	0		
35472261589	SMP	1	134.84	171.64	19.41	19.65	159.18	185.00	0.00	0.00	0	0	0		
35472281619	SMP	1	134.93	171.63	18.35	19.67	167.71	174.93	0.00	0.00	0	0	0		
35472301590	SMP	1	134.81	171.44	19.46	20.53	159.33	185.00	0.00	0.00	0	0	0		
35472321621	SMP	1	134.84	171.34	19.49	19.66	159.39	185.00	0.00	0.00	0	0	0		
35472341586	SMP	1	134.98	171.33	19.55	20.58	167.73	174.68	0.00	0.00	0	0	0		
35472361617	SMP	1	134.99	171.29	19.50	19.59	167.99	174.81	0.00	0.00	0	0	0		
35472381586	SMP	1	134.76	171.22	19.42	20.58	160.42	185.00	0.00	0.00	0	0	0		
35472401622	SMP	1	135.02	171.21	19.61	19.67	159.17	185.00	0.00	0.00	0	0	0		
35472421586	SMP	1	134.83	171.31	19.39	20.62	167.83	174.31	0.00	0.00	0	0	0		
35472441615	SMP	1	134.93	171.45	19.41	19.65	167.96	175.46	0.00	0.00	0	0	0		
35472461585	SMP	1	134.79	171.61	19.56	20.58	160.13	185.00	0.00	0.00	0	0	0		
35472481613	SMP	1	134.85	171.67	19.48	20.61	167.64	174.75	0.00	0.00	0	0	0		
35472501583	SMP	1	134.85	171.58	20.35	20.53	167.57	174.74	0.00	0.00	0	0	0		
35472521614	SMP	1	134.71	171.59	19.45	20.54	167.74	174.99	0.00	0.00	0	0	0		
35472541584	SMP	1	134.90	171.62	19.76	20.55	159.42	185.00	0.00	0.00	0	0	0		
35472561614	SMP	1	134.77	171.54	19.50	20.51	167.45	174.72	0.00	0.00	0	0	0		
35472581585	SMP	1	135.00	171.49	19.54	20.60	159.27	185.00	0.00	0.00	0	0	0		
35472601612	SMP	1	135.03	171.47	19.47	19.64	167.64	174.47	0.00	0.00	0	0	0		
35472621579	SMP	1	134.74	171.35	20.43	20.60	159.47	185.00	0.00	0.00	0	0	0		
35472641615	SMP	1	134.80	171.16	19.58	20.57	167.96	174.57	0.00	0.00	0	0	0		
35472661578	SMP	1	135.03	171.05	19.62	19.65	167.65	174.33	0.00	0.00	0	0	0		
35472681614	SMP	1	134.61	170.99	20.39	20.66	167.52	174.18	0.00	0.00	0	0	0		
35472701578	SMP	1	134.94	170.89	19.45	20.63	167.53	174.13	0.00	0.00	0	0	0		
35472721609	SMP	1	134.90	170.86	20.36	20.65	167.50	174.48	0.00	0.00	0	0	0		
35472741580	SMP	1	134.91	170.85	19.51	20.55	159.71	184.52	0.00	0.00	0	0	0		
35472761609	SMP	1	134.86	170.90	21.40	20.56	158.23	185.00	0.00	0.00	0	0	0		
35472781577	SMP	1	134.83	170.97	20.40	21.58	160.17	184.73	0.00	0.00	0	0	0		
35472801608	SMP	1	134.95	171.06	19.74	21.52	167.73	174.81	0.00	0.00	0	0	0		
35472821577	SMP	1	135.00	171.29	19.73	20.64	160.41	185.00	0.00	0.00	0	0	0		
35472841608	SMP	1	134.83	171.33	21.12	21.56	161.05	185.00	0.00	0.00	0	0	0		
35472861577	SMP	1	135.16	171.26	21.38	21.55	167.59	174.27	0.00	0.00	0	0	0		
35472881606	SMP	1	134.96	171.30	20.40	21.61	167.51	174.75	0.00	0.00	0	0	100		
35472901575	SMP	1	134.69	171.29	20.40	20.73	159.42	185.00	0.00	0.00	0	0	100		
35472921603	SMP	1	135.15	171.37	21.29	21.55	167.57	174.93	0.00	0.00	0	0	0		
35472941575	SMP	1	134.88	171.36	21.14	20.73	159.34	185.00	0.00	0.00	0	0	0		
35472961608	SMP	1	134.98	171.29	20.39	21.65	167.51	174.50	0.00	0.00	0	0	0		
35472981574	SMP	1	135.10	171.21	20.41	21.54	167.49	174.13	0.00	0.00	0	0	0		
35473001607	SMP	1	135.01	171.05	20.49	20.56	167.60	174.10	0.00	0.00	0	0	0		
35473021571	SMP	1	134.98	171.01	21.34	21.53	168.07	174.34	0.00	0.00	0	0	0		
35473041602	SMP	1	135.06	170.93	21.36	20.63	167.94	174.59	0.00	0.00	0	0	0		
35473061574	SMP	1	134.71	170.90	22.38	21.57	167.51	173.77	0.00	0.00	0	0	0		
35473081603	SMP	1	135.11	171.05	21.16	21.52	160.17	185.00	0.00	0.00	0	0	0		
35473101569	SMP	1	134.65	171.12	20.55	20.78	167.58	174.23	0.00	0.00	0	0	0		
35473121600	SMP	1	134.87	171.04	19.51	20.72	159.58	184.75	0.00	0.00	0	0	0		
35473141572	SMP	1	134.48	170.95	20.58	21.58	167.73	174.46	0.00	0.00	0	0	0		
35473161601	SMP	1	134.72	170.97	21.30	21.63	159.42	185.00	0.00	0.00	0	0	0		
35473181567	SMP	1	134.58	170.97	20.68	21.65	167.80	174.13	0.00	0.00	0	0	0		
35473201599	SMP	1	134.48	170.87	20.45	20.73	159.47	185.00	0.00	0.00	0	0	0		
35473221567	SMP	1	134.63	170.85	20.68	21.69	167.87	174.11	0.00	0.00	0	0	0		
35473241598	SMP	1	134.32	170.74	20.46	22.48	159.30	185.00	0.00	0.00	0	0	0		
35473261569	SMP	1	134.52	170.68	21.34	21.66	158.19	184.77	0.00	0.00	0	0	0		
35473281601	SMP	1	134.80	170.79	19.78	20.61	167.38	174.15	0.00	0.00	0	0	0		
35473301564	SMP	1	134.55	170.84	21.18	21.67	167.52	174.05	0.00	0.00	0	0	0		
35473321598	SMP	1	134.53	170.94	20.58	20.62	157.79	150.00	0.00	0.00	0	0	0		
35473341565	SMP	1	134.57	170.93	21.38	21.48	167.60	174.72	0.00	0.00	0	0	0		
35473361599	SMP	1	134.37	170.91	20.44	22.52	159.31	185.00	0.00	0.00	0	0	0		
35473381563	SMP	1	135.09	170.91	21.51	21.58	167.67	173.86	0.00	0.00	0	0	0		
35473401598	SMP	1	136.64	170.39	19.76	21.60	167.97	172.67	0.00	0.00	0	0	0		
35473421565	SMP	1	136.69	169.08	20.42	20.69	167.37	172.60	0.00	0.00	0	0	0		
35473441597	SMP	1	137.34	166.23	15.62	12.54	0.00	0.00	0.00	0.00	0	0	0		
35473461563	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0		
35473481593	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0		
35473501561	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0		
35473521593	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0		
35473541562	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0		
35473561595	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0		
35473581560	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0		
35473601594	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0		
35473621558	SMP	1	136.81	167.56	15.90	16.47	166.26	165.28	0.00	0.00	0	0	100		
35473641591	SMP	1	137.03	168.76	17.49	16.57	166.48	166.97	0.00	0.00	0	0	0		
35473661558	SMP	1	137.21	168.55	18.29	18.55	166.61	166.94	0.00	0.00	0	0	0		
35473681592	SMP	1	136.96	168.77	18.65	18.67	166.89	168.12	0.00	0.00	0	0	0		
35473701557	SMP	1	136.87	168.86	19.47	19.59	167.12	167.80	0.00	0.00	0	0	0		
35473721589	SMP	1	136.97	169.06	19.35	19.50	167.09	168.22	0.00	0.00	0	0	0		
35473741559	SMP	1	136.91	169.11	19.88	20.53	167.19	168.72	0.00	0.00	0	0	0		
35473761590	SMP	1	136.69	169.16	19.66	20.53	167.10	168.99	0.00	0.00	0	0	0		
35473781555	SMP	1	134.57	169.34	21.54	19.50	166.53	168.88	0.00	0.00	0	0	0		
35473801586	SMP	1	134.38	169.59	21.18	20.54	166.54	169.97	0.00	0.00	0	0	0		
35473821555	SMP	1	134.36	169.92	21.39	20.66	166.83	170.49	0.00	0.00	0	0	0		
35473841585	SMP	1	134.65	170.88	21.45	20.70	166.96	170.84	0.00	0.00	0	0	0		
35473861549	SMP	1	134.29	170.42	21.65	21.53	167.02	171.39	0.00	0.00	0	0	0		
35473881586	SMP	1	134.21	170.73	21.28	21.52	167.24	172.59	0.00	0.00	0	0	0		
35473901553	SMP	1	134.29	170.84	21.52	21.52	167.07	171.93	0.00	0.00	0	0	0		
35473921583	SMP	1	134.75	171.65	20.69	21.63	167.12	173.18	0.00	0.00	0	0	0		
35473941554	SMP	1	134.21	170.55	22.27	21.57	167.10	172.47	0.00	0.00	0	0	0		
35473961584	SMP	1	135.41	171.71	21.38	21.55	166.64	184.42	0.00	0.00	0	0	0		
35473981550	SMP	1	135.49	171.66	21.40	21.75	167.58	173.43	0.00	0.00	0	0	0		
35474001586	SMP	1	135.17	171.91	21.35	21.68	159.25	184.80	0.00	0.00	0	0	0		
35474021550	SMP	1	135.20	171.99	21.40	22.47	167.60	173.88	0.00	0.00	0	0	0		
35474041583	SMP	1	134.83	172.06	21.54	21.66	167.41	174.18	0.00	0.00	0	0	0		
35474061548	SMP	1	135.33	172.09	20.64	22.48	167.29	174.19	0.00	0.00	0	0	0		
35474081581	SMP	1	135.18	172.18	21.46	21.60	167.15	174.27	0.00	0.00	0	0	0		
35474101549	SMP	1	135.29	172.15	20.51	22.55	167.28	174.38	0.00	0.00	0	0	0		
35474121579	SMP	1	135.03	172.12	21.46	21.65	167.42	174.59	0.00	0.00	0	0	0		
35474141548	SMP	1	135.33	172.01	21.39	21.68	159.53	185.00	0.00	0.00	0	0	0		
35474161582	SMP	1	135.02	171.92	21.35	21.68	167.48	175.44	0.00	0.00	0	0	0		
35474181546	SMP	1	135.24	172.13	21.43	22.50	167.43	175.06	0.00	0.00	0	0	0		
35474201579	SMP	1	135.20	172.30	21.48	21.67	167.63	174.94	0.00	0.00	0	0	0		
35474221546	SMP	1	135.13	172.29	21.42	22.52	167.19	174.87	0.00	0.00	0	0	0		
35474241576	SMP	1	134.94	172.28	21.38	21.61	167.80	174.98	0.00	0.00	0	0	0		
35474261543	SMP	1	135.10	172.25	21.23	21.59	167.52	175.20	0.00	0.00	0	0	0		
35474281578	SMP	1	134.95	172.21	21.35	21.55	167.37	175.03	0.00	0.00	0	0	0		
35474301543	SMP	1	134.97	172.17	19.52	21.57	167.51	175.01	0.00	0.00	0	0	0		
35474321575	SMP	1	135.01	172.09	20.29	21.59	167.43	175.28	0.00	0.00	0	0	0		
35474341544	SMP	1	135.17	172.13	20.41	20.66	167.65	175.20	0.00	0.00	0	0	100		
35474361577	SMP	1	135.04	172.14	19.70	20.55	167.76	174.91	0.00	0.00	0	0	100		
35474381542	SMP	1	135.13	172.08	18.77	19.61	167.64	175.08	0.00	0.00	0	0	0		
35474401572	SMP	1	134.73	172.13	19.50	19.64	167.51	175.31	0.00	0.00	0	0	0		
35474421544	SMP	1	134.86	172.12	19.43	19.73	167.70	175.20	0.00	0.00	0	0	0		
35474441572	SMP	1	134.64	172.14	19.68	19.61	167.59	175.37	0.00	0.00	0	0	0		
35474461541	SMP	1	134.51	172.20	18.46	19.59	167.40	175.46	0.00	0.00	0	0	0		
35474481575	SMP	1	134.67	172.26	19.29	19.65	167.47	175.41	0.00	0.00	0	0	0		
35474501539	SMP	1	134.58	172.29	19.33	19.60	167.55	175.48	0.00	0.00	0	0	0		
35474521571	SMP	1	134.62	172.26	19.43	19.71	167.62	175.52	0.00	0.00	0	0	0		
35474541539	SMP	1	134.53	172.26	18.39	19.58	167.49	175.45	0.00	0.00	0	0	0		
35474561574	SMP	1	134.29	172.25	18.49	19.66	167.54	175.56	0.00	0.00	0	0	0		
35474581538	SMP	1	134.38	172.30	18.52	18.69	167.26	175.76	0.00	0.00	0	0	0		
35474601569	SMP	1	134.38	172.37	18.52	19.65	167.37	175.64	0.00	0.00	0	0	0		
35474621537	SMP	1	134.45	172.48	18.41	19.54	167.48	175.66	0.00	0.00	0	0	0		
35474641571	SMP	1	134.59	172.54	19.48	19.56	167.62	175.98	0.00	0.00	0	0	0		
35474661540	SMP	1	134.59	172.59	19.27	19.73	167.52	175.99	0.00	0.00	0	0	0		
35474681567	SMP	1	134.44	172.76	18.54	18.60	167.41	175.83	0.00	0.00	0	0	0		
35474701538	SMP	1	134.67	172.78	19.26	19.61	167.47	175.81	0.00	0.00	0	0	0		
35474721566	SMP	1	134.53	172.78	18.43	18.80	167.40	175.82	0.00	0.00	0	0	0		
35474741537	SMP	1	134.69	172.78	17.82	19.69	167.85	176.04	0.00	0.00	0	0	0		
35474761566	SMP	1	134.61	172.62	18.52	19.64	167.39	175.93	0.00	0.00	0	0	0		
35474781534	SMP	1	134.81	172.48	18.70	20.48	167.55	175.49	0.00	0.00	0	0	0		
35474801564	SMP	1	134.84	172.37	19.45	19.59	167.89	175.06	0.00	0.00	0	0	0		
35474821533	SMP	1	134.87	172.27	19.60	20.48	167.90	175.01	0.00	0.00	0	0	0		
35474841567	SMP	1	134.90	172.18	19.43	18.67	167.56	175.13	0.00	0.00	0	0	0		
35474861533	SMP	1	134.97	172.06	18.65	19.76	167.39	174.88	0.00	0.00	0	0	0		
35474881564	SMP	1	134.97	172.14	19.51	19.77	168.03	176.01	0.00	0.00	0	0	0		
35474901532	SMP	1	134.97	172.39	19.44	20.51	167.81	174.98	0.00	0.00	0	0	0		
35474921565	SMP	1	134.81	172.52	19.48	20.59	167.77	175.38	0.00	0.00	0	0	0		
35474941530	SMP	1	134.80	172.58	19.47	20.51	167.51	175.38	0.00	0.00	0	0	0		
35474961564	SMP	1	134.83	172.61	19.57	20.68	167.76	175.38	0.00	0.00	0	0	0		
35474981530	SMP	1	135.05	172.56	19.69	20.67	167.70	175.49	0.00	0.00	0	0	0		
35475001564	SMP	1	135.05	172.51	19.51	20.64	167.41	175.19	0.00	0.00	0	0	0		
35475021528	SMP	1	134.84	172.45	19.41	20.59	167.45	174.96	0.00	0.00	0	0	0		
35475041562	SMP	1	134.84	172.46	20.67	20.67	167.49	174.89	0.00	0.00	0	0	0		
35475061533	SMP	1	134.79	172.41	19.67	20.61	167.74	174.87	0.00	0.00	0	0	0		
35475081559	SMP	1	135.08	172.35	20.44	21.61	167.69	174.97	0.00	0.00	0	0	100		
35475101527	SMP	1	135.14	172.44	20.50	20.70	153.20	152.40	0.00	0.00	0	0	100		
35475121558	SMP	1	134.85	172.51	20.40	20.78	167.84	175.24	0.00	0.00	0	0	0		
35475141527	SMP	1	135.21	172.57	20.55	21.65	167.82	174.85	0.00	0.00	0	0	0		
35475161558	SMP	1	135.00	172.59	20.36	21.63	167.76	175.49	0.00	0.00	0	0	0		
35475181528	SMP	1	134.93	172.51	21.38	20.76	167.69	174.62	0.00	0.00	0	0	0		
35475201559	SMP	1	135.11	172.39	20.45	21.62	167.58	174.95	0.00	0.00	0	0	0		
35475221523	SMP	1	135.21	172.43	20.35	20.68	167.88	175.08	0.00	0.00	0	0	0		
35475241555	SMP	1	134.92	172.32	21.35	21.67	167.59	175.08	0.00	0.00	0	0	0		
35475261526	SMP	1	135.21	172.21	20.42	20.61	167.86	175.12	0.00	0.00	0	0	0		
35475281557	SMP	1	135.21	172.33	20.55	21.59	167.99	175.15	0.00	0.00	0	0	0		
35475301521	SMP	1	135.27	172.36	20.61	20.61	167.70	174.27	0.00	0.00	0	0	0		
35475321554	SMP	1	134.91	172.36	21.33	21.68	167.76	175.48	0.00	0.00	0	0	0		
35475341523	SMP	1	135.24	172.45	20.63	21.52	167.61	175.23	0.00	0.00	0	0	0		
35475361556	SMP	1	134.98	172.58	21.40	20.69	167.68	175.10	0.00	0.00	0	0	0		
35475381521	SMP	1	135.04	172.69	20.30	21.66	167.51	175.10	0.00	0.00	0	0	0		
35475401557	SMP	1	134.86	172.68	21.30	20.71	167.82	175.40	0.00	0.00	0	0	0		
35475421522	SMP	1	134.98	172.62	21.23	20.66	167.47	174.62	0.00	0.00	0	0	0		
35475441554	SMP	1	134.85	172.55	19.73	21.61	167.82	175.66	0.00	0.00	0	0	0		
35475461519	SMP	1	134.91	172.44	21.37	20.74	167.88	175.34	0.00	0.00	0	0	0		
35475481553	SMP	1	134.73	172.27	20.35	21.58	167.80	175.33	0.00	0.00	0	0	0		
35475501518	SMP	1	134.83	172.26	21.24	20.77	167.86	175.33	0.00	0.00	0	0	0		
35475521550	SMP	1	134.84	172.26	20.45	21.52	167.93	175.42	0.00	0.00	0	0	0		
35475541517	SMP	1	135.01	172.33	21.38	20.71	168.25	175.52	0.00	0.00	0	0	0		
35475561552	SMP	1	134.98	172.39	20.21	21.59	167.88	175.50	0.00	0.00	0	0	0		
35475581517	SMP	1	134.83	172.34	19.49	20.64	167.83	174.74	0.00	0.00	0	0	0		
35475601555	SMP	1	135.00	172.33	20.23	21.56	167.38	175.16	0.00	0.00	0	0	0		
35475621515	SMP	1	134.91	172.32	20.29	20.59	167.80	174.92	0.00	0.00	0	0	0		
35475641548	SMP	1	134.82	172.22	19.60	20.53	167.47	174.73	0.00	0.00	0	0	0		
35475661515	SMP	1	133.19	171.86	19.53	20.52	167.18	174.38	0.00	0.00	0	0	0		
35475681546	SMP	1	132.98	171.52	20.53	19.56	167.11	173.79	0.00	0.00	0	0	0		
35475701515	SMP	1	134.07	169.76	19.05	16.47	162.72	170.95	0.00	0.00	0	0	0		
35475721546	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0		
35475741515	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0		
35475761547	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0		
35475781512	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0		
35475801542	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0		
35475821514	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	100		
35475841542	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0		
35475861513	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0		
35475881542	SMP	1	134.89	169.90	15.58	15.45	165.50	166.28	0.00	0.00	0	0	0		
35475901510	SMP	1	134.84	169.77	16.56	16.62	165.79	166.42	0.00	0.00	0	0	0		
35475921540	SMP	1	134.73	169.96	17.87	17.60	166.05	168.34	0.00	0.00	0	0	0		
35475941509	SMP	1	134.46	170.05	19.36	18.58	166.74	168.77	0.00	0.00	0	0	0		
35475961543	SMP	1	134.42	170.14	19.03	17.74	166.43	169.16	0.00	0.00	0	0	0		
35475981507	SMP	1	134.42	170.54	19.55	19.57	166.41	169.47	0.00	0.00	0	0	0		
35476001539	SMP	1	134.46	171.01	18.45	19.51	166.92	171.51	0.00	0.00	0	0	0		
35476021508	SMP	1	134.32	171.09	19.54	20.41	166.74	170.58	0.00	0.00	0	0	0		
35476041539	SMP	1	135.63	171.06	18.51	19.57	167.22	170.93	0.00	0.00	0	0	0		
35476061510	SMP	1	135.69	171.05	20.38	20.48	167.58	171.05	0.00	0.00	0	0	0		
35476081540	SMP	1	135.70	171.08	18.50	19.59	167.42	171.15	0.00	0.00	0	0	0		
35476101505	SMP	1	135.62	171.05	19.32	19.58	167.58	171.62	0.00	0.00	0	0	0		
35476121539	SMP	1	135.39	171.06	19.40	20.56	167.39	172.11	0.00	0.00	0	0	0		
35476141504	SMP	1	135.46	171.14	20.27	20.56	167.25	172.21	0.00	0.00	0	0	0		
35476161538	SMP	1	135.84	171.08	19.68	20.58	167.73	173.29	0.00	0.00	0	0	0		
35476181503	SMP	1	135.38	171.04	20.21	20.66	167.29	172.27	0.00	0.00	0	0	0		
35476201536	SMP	1	135.72	171.02	19.58	20.65	167.49	172.61	0.00	0.00	0	0	0		
35476221505	SMP	1	135.27	170.96	20.44	20.64	167.44	172.78	0.00	0.00	0	0	0		
35476241533	SMP	1	135.39	170.99	20.37	20.53	167.80	172.99	0.00	0.00	0	0	0		
35476261502	SMP	1	135.57	171.09	19.76	20.66	167.71	173.11	0.00	0.00	0	0	0		
35476281534	SMP	1	135.24	171.05	20.38	20.61	167.29	173.04	0.00	0.00	0	0	0		
35476301500	SMP	1	135.24	170.95	19.48	21.44	167.42	172.94	0.00	0.00	0	0	0		
