## [iView]
Converted from: NA
Date: NA
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	60
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	7343                                                                                                                                                                                                                                                            
## Reversed:	none
## [Run]
Subject: NA
## Description:	description info                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	800	600
## Calibration Point 0:	Position(400;300)
## Calibration Point 1:	Position(200;30)
## Calibration Point 2:	Position(760;150)
## Calibration Point 3:	Position(600;570)
## Calibration Point 4:	Position(40;450)
## [Geometry]
## Stimulus Dimension [mm]:	321	240
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RNX1023401-1517//SMI_REDn Scientific///Binoc
## Operating System :	6.2.9200
## iView X Version:	4.2.1.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, TRIGGER, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Trigger	Frame	Aux1
2999079293	SMP	1	1404.21	508.59	1176.71	505.26	22.16	22.16	4.92	23.30	23.30	5.26	1398.95	512.31	1405.08	512.28	1174.82	508.94	1180.69	509.09	339.54	339.67	390.27	365.09	0	1	1	2	-1	-1	-13.76	58.16	741.90	39.61	59.88	753.77	-0.09	0.10	-0.99	0.00	0.10	-0.99	0		
2999095958	SMP	1	1403.96	508.68	1176.43	505.15	22.05	22.05	4.92	23.42	23.42	5.27	1398.96	512.33	1405.07	512.28	1174.84	508.94	1180.65	509.06	349.00	342.77	401.76	361.96	0	1	1	2	-1	-1	-13.76	58.13	741.55	39.66	59.95	754.60	-0.08	0.10	-0.99	0.01	0.11	-0.99	0		
2999112612	SMP	1	1404.14	508.45	1176.44	505.09	22.29	22.29	4.93	23.12	23.12	5.27	1398.92	512.29	1405.07	512.25	1174.72	508.86	1180.60	508.96	343.93	335.80	401.66	361.90	0	1	1	2	-1	-1	-13.74	58.10	740.99	39.69	59.97	754.69	-0.09	0.11	-0.99	0.01	0.11	-0.99	0		
2999129276	SMP	1	1403.95	508.37	1176.45	504.48	22.24	22.24	4.93	23.22	23.22	5.27	1398.88	512.20	1405.00	512.15	1174.59	508.70	1180.52	508.67	350.05	337.54	402.11	342.89	0	1	1	2	-1	-1	-13.73	58.11	740.84	39.69	60.01	754.41	-0.08	0.10	-0.99	0.00	0.13	-0.99	0		
2999145935	SMP	1	1404.03	508.35	1176.29	504.50	22.14	22.14	4.93	23.30	23.30	5.27	1398.84	512.02	1404.93	511.94	1174.50	508.53	1180.45	508.48	347.63	341.99	405.57	351.78	0	1	1	2	-1	-1	-13.71	58.15	740.84	39.70	60.02	754.09	-0.09	0.10	-0.99	0.01	0.12	-0.99	0		
2999162600	SMP	1	1403.97	508.34	1176.27	504.40	22.15	22.15	4.93	22.95	22.95	5.26	1398.90	511.92	1404.92	511.89	1174.47	508.45	1180.41	508.45	351.45	345.64	407.08	347.75	0	1	1	2	-1	-1	-13.73	58.20	741.21	39.69	60.02	753.84	-0.08	0.09	-0.99	0.01	0.12	-0.99	0		
2999179260	SMP	1	1403.85	508.33	1176.22	504.74	22.17	22.17	4.93	22.99	22.99	5.25	1398.83	512.04	1404.94	511.93	1174.47	508.58	1180.46	508.52	355.40	343.83	408.95	356.50	0	1	1	2	-1	-1	-13.72	58.16	740.97	39.65	59.94	753.17	-0.08	0.10	-0.99	0.01	0.11	-0.99	0		
2999195916	SMP	1	1404.03	508.38	1176.27	504.98	22.21	22.21	4.94	23.13	23.13	5.25	1398.81	512.21	1404.99	512.08	1174.48	508.78	1180.45	508.90	353.52	341.50	408.98	356.91	0	1	1	2	-1	-1	-13.71	58.08	740.43	39.63	59.84	752.77	-0.08	0.10	-0.99	0.01	0.11	-0.99	0		
2999212573	SMP	1	1404.05	508.75	1176.19	504.82	22.05	22.05	4.93	23.35	23.35	5.26	1398.77	512.30	1405.01	512.20	1174.48	508.93	1180.46	509.02	352.49	346.83	413.44	341.39	0	1	1	2	-1	-1	-13.69	57.99	739.59	39.60	59.77	752.25	-0.09	0.09	-0.99	0.01	0.12	-0.99	0		
2999229245	SMP	1	1403.95	507.83	1176.21	504.52	21.97	21.97	4.92	22.84	22.84	5.24	1398.96	511.87	1404.96	511.88	1174.56	508.48	1180.51	508.53	355.58	326.87	416.13	348.39	0	1	1	2	-1	-1	-13.73	58.17	740.77	39.56	59.85	751.84	-0.08	0.12	-0.99	0.01	0.11	-0.99	0		
2999245894	SMP	1	1404.12	506.74	1177.29	503.09	22.03	22.03	4.92	22.94	22.94	5.23	1398.77	511.31	1404.75	511.37	1175.02	507.98	1180.99	508.07	344.73	240.11	405.63	243.87	0	1	1	2	-1	-1	-13.70	58.36	741.52	39.43	59.93	751.42	-0.10	0.14	-0.99	-0.02	0.16	-0.99	0		
2999262559	SMP	1	1404.01	506.72	1176.66	503.19	21.71	21.71	4.91	22.85	22.85	5.22	1398.78	511.24	1404.86	511.30	1174.94	507.81	1180.72	507.86	348.78	243.10	416.96	270.59	0	1	1	2	-1	-1	-13.71	58.36	741.30	39.53	60.06	752.51	-0.09	0.14	-0.99	0.01	0.15	-0.99	0		
2999279217	SMP	1	1403.92	506.12	1176.93	502.81	21.78	21.78	4.90	22.51	22.51	5.20	1398.87	511.17	1404.96	511.12	1174.79	507.70	1180.64	507.62	351.66	206.20	405.77	254.42	0	1	1	2	-1	-1	-13.73	58.39	741.32	39.56	60.11	752.66	-0.08	0.16	-0.98	-0.01	0.16	-0.99	0		
2999295879	SMP	1	1404.26	505.90	1176.47	502.57	21.72	21.72	4.89	22.67	22.67	5.19	1399.00	510.83	1404.97	510.87	1174.64	507.43	1180.48	507.43	342.62	204.80	414.74	251.87	0	1	1	2	-1	-1	-13.77	58.54	742.44	39.62	60.20	753.03	-0.09	0.16	-0.98	0.00	0.16	-0.99	0		
2999312537	SMP	1	1404.19	506.18	1176.70	502.62	21.68	21.68	4.88	22.63	22.63	5.18	1398.97	510.74	1404.95	510.84	1174.60	507.35	1180.40	507.36	342.54	233.59	402.92	256.82	0	1	1	2	-1	-1	-13.77	58.61	743.07	39.67	60.26	753.63	-0.09	0.14	-0.99	-0.01	0.15	-0.99	0		
2999329200	SMP	1	1404.19	505.90	1176.56	502.34	21.91	21.91	4.88	22.80	22.80	5.18	1398.93	510.69	1404.94	510.80	1174.55	507.31	1180.38	507.33	339.08	214.06	407.12	247.57	0	1	1	2	-1	-1	-13.78	58.66	743.55	39.70	60.31	754.07	-0.09	0.16	-0.98	-0.01	0.16	-0.99	0		
2999345858	SMP	1	1404.06	505.95	1176.59	502.92	21.66	21.66	4.88	22.59	22.59	5.17	1398.94	510.76	1404.94	510.84	1174.50	507.38	1180.39	507.38	341.67	213.02	399.92	283.01	0	1	1	2	-1	-1	-13.79	58.69	744.17	39.69	60.28	753.86	-0.08	0.16	-0.98	-0.01	0.14	-0.99	0		
2999362519	SMP	1	1404.25	506.06	1176.44	502.97	21.79	21.79	4.88	22.47	22.47	5.16	1398.94	510.97	1404.99	511.01	1174.52	507.45	1180.40	507.41	335.28	206.62	405.18	283.35	0	1	1	2	-1	-1	-13.80	58.65	744.25	39.69	60.27	753.93	-0.09	0.16	-0.98	0.00	0.14	-0.99	0		
2999379181	SMP	1	1404.25	506.29	1176.40	502.81	21.64	21.64	4.87	22.55	22.55	5.15	1399.00	511.15	1405.04	511.15	1174.54	507.52	1180.49	507.51	334.81	209.17	410.69	263.02	0	1	1	2	-1	-1	-13.81	58.64	744.55	39.65	60.21	753.46	-0.09	0.16	-0.98	0.00	0.15	-0.99	0		
2999395841	SMP	1	1404.30	506.52	1176.46	502.92	21.51	21.51	4.86	22.16	22.16	5.13	1399.09	511.15	1405.10	511.17	1174.59	507.51	1180.50	507.49	334.55	222.50	408.23	271.85	0	1	1	2	-1	-1	-13.84	58.68	745.05	39.66	60.23	753.70	-0.09	0.15	-0.99	0.00	0.14	-0.99	0		
2999412496	SMP	1	1404.30	505.97	1176.57	502.93	21.52	21.52	4.86	22.36	22.36	5.12	1399.15	510.86	1405.04	510.92	1174.55	507.39	1180.43	507.39	332.96	206.62	400.46	280.94	0	1	1	2	-1	-1	-13.87	58.85	746.46	39.69	60.28	753.96	-0.09	0.16	-0.98	-0.01	0.14	-0.99	0		
2999429161	SMP	1	1404.04	505.87	1176.65	502.46	21.51	21.51	4.85	21.92	21.92	5.09	1399.05	510.68	1404.96	510.75	1174.53	507.30	1180.38	507.33	337.08	208.30	400.00	259.41	0	1	1	2	-1	-1	-13.86	58.94	747.06	39.71	60.33	754.32	-0.08	0.16	-0.98	-0.01	0.16	-0.99	0		
2999445818	SMP	1	1404.18	505.58	1176.60	502.06	21.49	21.49	4.85	21.98	21.98	5.08	1398.82	510.34	1404.78	510.47	1174.47	507.19	1180.34	507.28	330.62	206.51	399.46	235.50	0	1	1	2	-1	-1	-13.82	59.04	747.42	39.74	60.36	754.53	-0.10	0.16	-0.98	-0.01	0.17	-0.98	0		
2999462482	SMP	1	1403.84	505.67	1176.15	502.18	21.34	21.34	4.84	22.47	22.47	5.08	1398.68	510.28	1404.54	510.35	1174.31	507.15	1180.30	507.26	331.45	214.02	409.91	240.39	0	1	1	2	-1	-1	-13.80	59.18	748.92	39.72	60.32	753.84	-0.09	0.15	-0.99	0.01	0.17	-0.99	0		
2999479137	SMP	1	1403.61	505.50	1176.12	502.52	21.31	21.31	4.84	22.19	22.19	5.07	1398.58	510.25	1404.45	510.33	1174.10	507.19	1180.10	507.23	334.16	210.72	403.63	269.91	0	1	1	2	-1	-1	-13.79	59.27	749.90	39.75	60.27	753.31	-0.08	0.15	-0.98	0.00	0.15	-0.99	0		
2999495804	SMP	1	1402.91	505.81	1175.43	502.48	21.24	21.24	4.82	21.91	21.91	5.05	1397.92	510.35	1404.10	510.38	1173.57	507.31	1179.42	507.32	342.05	220.53	408.14	256.51	0	1	1	2	-1	-1	-13.63	59.07	747.58	39.93	60.30	753.98	-0.07	0.14	-0.99	0.00	0.16	-0.99	0		
2999512450	SMP	1	1402.87	505.83	1175.16	502.77	21.43	21.43	4.82	22.25	22.25	5.05	1397.78	510.35	1403.87	510.46	1173.50	507.35	1179.36	507.32	340.28	222.90	415.76	277.00	0	1	1	2	-1	-1	-13.59	59.05	747.47	39.95	60.31	754.18	-0.08	0.14	-0.99	0.01	0.14	-0.99	0		
2999529122	SMP	1	1402.76	505.51	1175.11	502.66	21.13	21.13	4.81	21.95	21.95	5.04	1397.76	510.32	1403.75	510.41	1173.47	507.34	1179.34	507.35	342.15	211.36	420.76	269.05	0	1	1	2	-1	-1	-13.58	59.12	748.31	39.95	60.30	754.02	-0.08	0.16	-0.98	0.01	0.15	-0.99	0		
2999545783	SMP	1	1402.67	505.72	1174.95	502.76	21.28	21.28	4.81	22.53	22.53	5.06	1397.72	510.31	1403.73	510.40	1173.46	507.36	1179.34	507.35	346.70	222.39	430.50	271.33	0	1	1	2	-1	-1	-13.58	59.11	748.17	39.95	60.29	753.94	-0.08	0.15	-0.99	0.02	0.15	-0.99	0		
2999562444	SMP	1	1402.92	505.52	1175.02	502.43	21.41	21.41	4.81	22.38	22.38	5.06	1397.74	510.27	1403.76	510.35	1173.47	507.30	1179.33	507.30	340.81	216.52	433.28	255.44	0	1	1	2	-1	-1	-13.58	59.10	747.85	39.95	60.31	754.01	-0.09	0.15	-0.98	0.02	0.16	-0.99	0		
2999579102	SMP	1	1402.56	505.58	1175.10	502.40	21.43	21.43	4.81	22.08	22.08	5.05	1397.73	510.27	1403.77	510.27	1173.51	507.30	1179.34	507.29	354.40	221.19	434.32	251.50	0	1	1	2	-1	-1	-13.57	59.08	747.45	39.96	60.33	754.25	-0.07	0.15	-0.99	0.01	0.16	-0.99	0		
2999595764	SMP	1	1402.90	505.33	1175.17	502.38	21.39	21.39	4.81	22.08	22.08	5.05	1397.74	510.21	1403.71	510.23	1173.46	507.26	1179.32	507.29	342.30	213.14	431.27	250.28	0	1	1	2	-1	-1	-13.57	59.13	747.91	39.97	60.34	754.32	-0.09	0.16	-0.98	0.01	0.16	-0.99	0		
2999612423	SMP	1	1402.81	505.08	1175.13	502.19	21.14	21.14	4.80	21.99	21.99	5.04	1397.69	510.10	1403.57	510.17	1173.38	507.22	1179.30	507.28	340.14	202.87	433.21	238.81	0	1	1	2	-1	-1	-13.57	59.23	748.92	39.97	60.32	754.07	-0.09	0.17	-0.98	0.01	0.17	-0.99	0		
2999629087	SMP	1	1402.41	504.90	1175.09	502.48	21.05	21.05	4.79	22.27	22.27	5.04	1397.61	509.99	1403.52	509.94	1173.24	507.19	1179.29	507.30	353.79	199.43	431.84	257.39	0	1	1	2	-1	-1	-13.56	59.30	749.33	39.92	60.23	752.87	-0.07	0.17	-0.98	0.01	0.15	-0.99	0		
2999645744	SMP	1	1402.21	504.87	1174.80	502.45	21.36	21.36	4.79	22.30	22.30	5.04	1397.46	509.52	1403.44	509.48	1173.00	507.02	1179.02	507.08	361.13	224.14	431.81	267.35	0	1	1	2	-1	-1	-13.53	59.39	749.12	39.96	60.23	752.33	-0.07	0.15	-0.99	0.01	0.14	-0.99	0		
2999662403	SMP	1	1401.84	504.49	1174.39	502.17	21.42	21.42	4.80	22.24	22.24	5.04	1397.23	509.27	1403.27	509.31	1172.82	506.83	1178.64	506.79	372.54	217.09	435.98	265.97	0	1	1	2	-1	-1	-13.47	59.40	748.56	40.08	60.38	753.42	-0.06	0.15	-0.99	0.01	0.15	-0.99	0		
2999679096	SMP	1	1401.63	503.95	1174.01	501.65	21.17	21.17	4.79	22.06	22.06	5.04	1396.95	508.85	1402.94	508.86	1172.49	506.39	1178.35	506.36	371.26	208.34	438.99	263.18	0	1	1	2	-1	-1	-13.40	59.50	748.54	40.15	60.48	753.45	-0.06	0.16	-0.99	0.02	0.15	-0.99	0		
2999695783	SMP	1	1401.56	504.15	1174.12	501.68	21.11	21.11	4.79	22.09	22.09	5.03	1396.66	508.45	1402.60	508.55	1172.43	506.32	1178.35	506.35	362.04	240.34	437.48	266.14	0	1	1	2	-1	-1	-13.33	59.60	748.78	40.14	60.47	753.11	-0.08	0.13	-0.99	0.01	0.15	-0.99	0		
2999712383	SMP	1	1401.35	504.57	1174.20	502.20	21.09	21.09	4.78	22.39	22.39	5.04	1396.53	508.42	1402.44	508.42	1172.48	506.35	1178.39	506.37	368.14	314.93	434.63	312.58	0	1	1	2	-1	-1	-13.30	59.66	749.28	40.13	60.45	753.02	-0.07	0.11	-0.99	0.01	0.12	-0.99	0		
2999729050	SMP	1	1401.50	503.83	1174.32	502.00	21.25	21.25	4.78	22.09	22.09	5.03	1396.58	508.17	1402.47	508.18	1172.41	506.17	1178.43	506.29	361.44	250.13	429.37	314.61	0	1	1	2	-1	-1	-13.32	59.75	749.65	40.08	60.41	752.08	-0.08	0.13	-0.99	0.00	0.13	-0.99	0		
2999745701	SMP	1	1401.27	503.58	1174.19	501.61	21.28	21.28	4.79	21.83	21.83	5.02	1396.57	507.46	1402.51	507.47	1172.40	505.62	1178.38	505.68	374.57	313.65	428.35	332.39	0	1	1	2	-1	-1	-13.32	59.91	749.60	40.08	60.53	751.92	-0.07	0.11	-0.99	0.01	0.12	-0.99	0		
2999762367	SMP	1	1401.56	503.18	1174.18	500.86	21.03	21.03	4.78	22.09	22.09	5.01	1396.60	507.12	1402.58	507.07	1172.37	505.26	1178.34	505.34	364.67	310.11	427.19	294.18	0	1	1	2	-1	-1	-13.33	60.02	749.76	40.06	60.58	751.46	-0.08	0.11	-0.99	0.01	0.14	-0.99	0		
2999779023	SMP	1	1401.54	502.45	1174.15	500.33	20.78	20.78	4.76	21.96	21.96	5.01	1396.59	506.32	1402.52	506.37	1172.27	504.78	1178.28	504.80	364.91	311.11	425.03	294.87	0	1	1	2	-1	-1	-13.33	60.23	750.21	40.04	60.64	750.69	-0.08	0.11	-0.99	0.00	0.14	-0.99	0		
2999795689	SMP	1	1401.45	502.02	1173.81	500.55	20.95	20.95	4.76	21.82	21.82	4.99	1396.52	505.98	1402.46	505.91	1172.11	504.41	1178.19	504.47	366.68	309.95	426.42	347.66	0	1	1	2	-1	-1	-13.32	60.34	750.38	40.00	60.62	749.41	-0.08	0.11	-0.99	0.01	0.11	-0.99	0		
2999812343	SMP	1	1401.57	501.33	0.00	0.00	20.80	20.80	4.74	0.00	0.00	0.00	1396.41	505.47	1402.40	505.45	0.00	0.00	0.00	0.00	357.87	292.06	0.00	0.00	0	1	0	1	-1	-1	-13.30	60.44	750.23	0.00	0.00	0.00	-0.09	0.12	-0.99	0.00	0.00	0.00	0		
2999829011	SMP	1	1401.07	501.16	1173.14	500.03	20.94	20.94	4.74	21.98	21.98	4.99	1396.09	505.30	1402.21	505.29	1171.41	504.18	1177.38	504.31	363.85	293.89	425.91	323.53	0	1	1	2	-1	-1	-13.22	60.39	749.15	40.19	60.68	749.55	-0.08	0.12	-0.99	0.01	0.12	-0.99	0		
2999845666	SMP	1	1400.92	500.81	1172.86	499.83	20.67	20.67	4.72	22.07	22.07	4.98	1395.86	504.94	1401.92	504.91	1171.03	503.86	1177.18	503.91	359.45	294.17	425.02	339.24	0	1	1	2	-1	-1	-13.15	60.46	748.87	40.15	60.59	747.45	-0.08	0.12	-0.99	0.01	0.12	-0.99	0		
2999862325	SMP	1	1400.55	500.54	1172.60	499.72	20.93	20.93	4.72	21.77	21.77	4.97	1395.64	504.43	1401.61	504.50	1170.80	503.62	1176.66	503.60	360.59	305.28	421.01	351.05	0	1	1	2	-1	-1	-13.09	60.59	749.08	40.33	60.80	749.27	-0.08	0.11	-0.99	0.00	0.11	-0.99	0		
2999878984	SMP	1	1400.37	500.25	0.00	0.00	20.96	20.96	4.72	0.00	0.00	0.00	1395.56	504.37	1401.45	504.35	0.00	0.00	0.00	0.00	361.99	297.96	0.00	0.00	0	1	0	1	-1	-1	-13.07	60.65	749.53	0.00	0.00	0.00	-0.07	0.12	-0.99	0.00	0.00	0.00	0		
2999895648	SMP	1	1400.04	500.09	0.00	0.00	20.77	20.77	4.71	0.00	0.00	0.00	1395.20	504.42	1401.28	504.40	0.00	0.00	0.00	0.00	363.34	285.04	0.00	0.00	0	1	0	1	-1	-1	-12.99	60.53	748.25	0.00	0.00	0.00	-0.07	0.13	-0.99	0.00	0.00	0.00	0		
2999912302	SMP	1	1399.86	500.35	1171.70	500.40	20.78	20.78	4.71	22.07	22.07	4.97	1394.84	504.47	1400.91	504.61	1169.71	504.31	1175.77	504.36	360.21	291.74	417.17	353.05	0	1	1	2	-1	-1	-12.89	60.46	747.76	40.47	60.49	747.50	-0.08	0.12	-0.99	0.00	0.11	-0.99	0		
2999928970	SMP	1	1399.53	500.38	1171.37	500.64	20.58	20.58	4.69	21.94	21.94	4.96	1394.64	504.41	1400.62	504.46	1169.45	504.38	1175.41	504.42	360.88	295.87	414.29	364.55	0	1	1	2	-1	-1	-12.84	60.52	748.15	40.57	60.51	747.91	-0.08	0.12	-0.99	0.00	0.10	-0.99	0		
2999945623	SMP	1	1399.34	500.14	1171.00	500.39	20.90	20.90	4.70	21.86	21.86	4.96	1394.44	504.21	1400.40	504.27	1169.24	504.33	1175.35	504.39	361.01	293.10	418.35	356.58	0	1	1	2	-1	-1	-12.79	60.57	748.30	40.53	60.41	746.64	-0.08	0.12	-0.99	0.01	0.11	-0.99	0		
2999962286	SMP	1	1398.80	499.55	1170.63	500.02	20.36	20.36	4.68	21.89	21.89	4.95	1394.06	503.88	1400.01	503.92	1168.70	504.32	1174.74	504.33	364.53	283.49	415.96	331.68	0	1	1	2	-1	-1	-12.70	60.67	748.43	40.67	60.43	746.71	-0.07	0.13	-0.99	0.00	0.13	-0.99	0		
2999978947	SMP	1	1398.56	499.57	1170.54	499.96	21.17	21.17	4.69	21.80	21.80	4.94	1393.67	503.46	1399.67	503.61	1168.44	504.25	1174.40	504.36	363.92	294.59	409.46	326.53	0	1	1	2	-1	-1	-12.61	60.72	748.06	40.76	60.46	747.03	-0.08	0.11	-0.99	-0.01	0.13	-0.99	0		
2999995608	SMP	1	1398.30	499.46	1169.82	500.06	20.55	20.55	4.68	21.98	21.98	4.94	1393.55	503.34	1399.46	503.38	1168.26	504.23	1174.30	504.32	366.98	300.82	424.53	336.43	0	1	1	2	-1	-1	-12.58	60.80	748.51	40.75	60.40	746.20	-0.07	0.11	-0.99	0.02	0.12	-0.99	0		
3000012264	SMP	1	1398.07	498.84	1169.79	500.11	20.91	20.91	4.68	22.11	22.11	4.95	1393.23	503.24	1399.27	503.29	1167.90	504.19	1173.88	504.29	367.39	276.55	413.21	345.40	0	1	1	2	-1	-1	-12.51	60.77	747.87	40.85	60.42	746.39	-0.07	0.13	-0.99	0.00	0.12	-0.99	0		
3000028929	SMP	1	1397.90	499.03	1169.09	500.22	20.80	20.80	4.68	22.33	22.33	4.96	1392.86	503.30	1399.06	503.28	1167.51	504.32	1173.46	504.36	366.88	284.15	423.54	342.35	0	1	1	2	-1	-1	-12.41	60.63	746.15	40.96	60.42	746.64	-0.08	0.12	-0.99	0.01	0.12	-0.99	0		
3000045585	SMP	1	1397.71	499.32	1169.40	500.76	20.94	20.94	4.68	22.33	22.33	4.97	1392.71	503.37	1398.81	503.47	1167.52	504.57	1173.51	504.61	366.57	291.50	411.14	362.55	0	1	1	2	-1	-1	-12.36	60.58	745.96	40.95	60.36	746.59	-0.08	0.12	-0.99	0.00	0.10	-0.99	0		
3000062252	SMP	1	1397.85	499.48	1169.40	500.90	20.76	20.76	4.68	21.88	21.88	4.96	1392.85	503.77	1398.87	503.82	1167.47	505.23	1173.42	505.31	364.86	279.60	410.15	329.27	0	1	1	2	-1	-1	-12.39	60.51	746.14	41.00	60.23	747.10	-0.08	0.13	-0.99	0.00	0.13	-0.99	0		
3000078906	SMP	1	1397.86	499.95	1169.26	501.38	20.84	20.84	4.68	22.02	22.02	4.96	1392.83	504.06	1398.97	504.03	1167.54	505.42	1173.50	505.46	363.99	292.63	416.72	345.90	0	1	1	2	-1	-1	-12.37	60.34	744.79	40.99	60.21	747.32	-0.08	0.12	-0.99	0.01	0.12	-0.99	0		
3000095571	SMP	1	1397.83	499.70	1169.37	501.21	20.78	20.78	4.68	22.06	22.06	4.96	1393.05	503.97	1399.03	504.01	1167.68	505.47	1173.59	505.53	367.03	283.28	420.46	330.41	0	1	1	2	-1	-1	-12.43	60.45	745.95	41.00	60.25	747.95	-0.07	0.13	-0.99	0.01	0.13	-0.99	0		
3000112226	SMP	1	1397.97	499.67	1169.23	501.33	20.65	20.65	4.67	22.21	22.21	4.97	1393.09	503.78	1399.06	503.80	1167.63	505.40	1173.59	505.38	366.15	290.07	425.44	340.60	0	1	1	2	-1	-1	-12.44	60.52	746.34	41.01	60.29	748.15	-0.08	0.12	-0.99	0.01	0.12	-0.99	0		
3000128891	SMP	1	1397.72	499.23	1169.26	501.12	20.87	20.87	4.67	22.34	22.34	4.98	1392.91	503.37	1398.93	503.42	1167.53	505.23	1173.49	505.26	368.02	288.37	421.75	336.34	0	1	1	2	-1	-1	-12.40	60.59	745.95	41.05	60.34	748.33	-0.07	0.12	-0.99	0.01	0.12	-0.99	0		
3000145547	SMP	1	1397.58	499.28	1169.13	500.76	21.17	21.17	4.69	22.03	22.03	4.98	1392.65	503.23	1398.60	503.24	1167.33	504.96	1173.38	505.03	365.39	298.76	422.82	333.21	0	1	1	2	-1	-1	-12.34	60.66	746.41	41.07	60.38	748.12	-0.08	0.11	-0.99	0.01	0.13	-0.99	0		
3000162214	SMP	1	1397.63	498.95	1168.56	500.45	20.81	20.81	4.68	21.98	21.98	4.97	1392.52	502.97	1398.42	503.03	1167.03	504.83	1173.14	504.73	359.71	293.42	433.93	329.92	0	1	1	2	-1	-1	-12.32	60.80	747.38	41.08	60.35	747.09	-0.09	0.12	-0.99	0.02	0.13	-0.99	0		
3000178873	SMP	1	1397.38	498.79	1168.54	500.58	20.67	20.67	4.68	21.94	21.94	4.97	1392.33	503.06	1398.35	503.09	1166.92	504.89	1172.88	505.02	359.53	283.08	429.37	325.79	0	1	1	2	-1	-1	-12.28	60.74	746.97	41.16	60.36	747.77	-0.08	0.13	-0.99	0.01	0.13	-0.99	0		
3000195532	SMP	1	1397.31	498.28	1169.02	500.31	20.75	20.75	4.67	22.10	22.10	4.97	1392.25	502.90	1398.28	502.99	1167.14	504.90	1173.23	504.95	357.12	253.53	426.32	310.31	0	1	1	2	-1	-1	-12.26	60.76	746.73	41.04	60.29	746.83	-0.08	0.14	-0.99	0.00	0.14	-0.99	0		
3000212185	SMP	1	1397.28	498.49	1169.06	500.29	20.91	20.91	4.68	22.36	22.36	4.98	1392.42	503.24	1398.36	503.23	1167.31	505.17	1173.30	505.26	359.81	235.30	428.65	266.77	0	1	1	2	-1	-1	-12.30	60.74	747.40	41.04	60.26	747.23	-0.08	0.15	-0.99	0.01	0.16	-0.99	0		
3000228852	SMP	1	1397.42	498.89	1169.21	500.59	21.08	21.08	4.69	22.37	22.37	4.99	1392.60	503.34	1398.45	503.41	1167.38	505.31	1173.34	505.34	360.07	259.83	427.31	283.53	0	1	1	2	-1	-1	-12.35	60.80	748.58	41.04	60.26	747.52	-0.08	0.14	-0.99	0.00	0.15	-0.99	0		
3000245508	SMP	1	1397.59	498.56	1169.35	500.22	20.97	20.97	4.70	22.39	22.39	5.00	1392.69	503.31	1398.62	503.36	1167.41	505.23	1173.34	505.30	359.27	229.29	426.70	252.25	0	1	1	2	-1	-1	-12.38	60.82	748.62	41.05	60.29	747.82	-0.08	0.15	-0.99	0.00	0.16	-0.99	0		
3000262174	SMP	1	1397.93	498.18	1169.61	500.11	21.27	21.27	4.71	22.58	22.58	5.02	1392.79	503.18	1398.88	503.08	1167.58	504.84	1173.47	504.87	354.47	215.07	420.95	274.24	0	1	1	2	-1	-1	-12.40	60.76	747.34	41.06	60.45	748.59	-0.09	0.16	-0.98	-0.01	0.15	-0.99	0		
3000278825	SMP	1	1397.79	497.80	1169.39	499.76	21.16	21.16	4.72	22.78	22.78	5.04	1392.84	502.59	1398.90	502.68	1167.46	504.29	1173.37	504.34	357.13	218.80	420.12	291.53	0	1	1	2	-1	-1	-12.41	60.87	747.29	41.10	60.61	748.91	-0.08	0.15	-0.99	0.00	0.14	-0.99	0		
3000295492	SMP	1	1398.03	497.78	1169.11	499.15	21.18	21.18	4.73	22.79	22.79	5.06	1392.73	502.31	1398.67	502.38	1167.37	504.05	1173.31	504.15	343.24	231.44	426.46	256.19	0	1	1	2	-1	-1	-12.39	61.03	748.38	41.13	60.67	749.04	-0.10	0.14	-0.99	0.01	0.16	-0.99	0		
3000312148	SMP	1	1397.76	497.37	1168.93	499.15	20.81	20.81	4.72	22.80	22.80	5.07	1392.68	502.23	1398.51	502.29	1167.14	503.79	1173.19	503.74	345.63	212.77	425.75	281.40	0	1	1	2	-1	-1	-12.39	61.17	749.86	41.13	60.70	748.38	-0.09	0.16	-0.98	0.01	0.14	-0.99	0		
